id,Smiles,Tg,Tm,Eg
9703,[*]CCOC(=O)c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,,,4.4904
11472,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCC(C)(C)COc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,2.7216
6336,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)[*])cc1,201.0,,
3320,[*]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)Nc1ccc(cc1)[*],283.0,,
9726,[*]CCC(=O)Oc1ccc(OC(=O)CCN2CCN([*])C(C)C2)cc1,,,4.6472
12434,[*]CCCCCCCCCC[n+]1ccc(-c2cc[n+]([*])cc2)cc1,,,2.5264
6465,[*]OC(=O)OCC(C[*])OCCOc1ccc(cc1)C=Cc1ccc(cc1)[N+](=O)[O-],53.0,,
10767,[*]c1cc(CCCCCCCCCCCC)c(-c2sc([*])c3c2OCCO3)s1,,,2.3785
9346,[*]CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O[*])cc2)cc1,,,4.6906
1039,[*]SC(C[*])COCC=C,-59.0,,
9637,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCC(C)CC,,,3.5259
2165,[*]C(C(CCCCCCC[*])c1ccc(cc1)O)c1c(cc(cc1)O)C,4.0,,
11383,[*]C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc([*])ccc7[nH]6)c5)nc4c3)cc2)cc1,,,2.9934
4617,[*]Oc1c(cccc1)C(=O)OC(=O)c1c(cccc1)OC(=O)CCCCCCCCC(=O)[*],28.0,,
7765,[*]OC(=O)CCCCC(=O)OCCCCCCCCCCCCCC[*],,80.0,
6894,[*]C1C(C(C(C1)(O)C(F)(F)F)(F)F)(C(C[*])(F)F)F,152.0,,
10755,[*]OC(=O)CCCCCCCCC(=O)OC1COC2C([*])COC12,,,6.5166
7259,[*]N1C(CN(C(C1)C)SC(=O)OCC(COC(=O)S[*])(C)C)C,,129.5,
2755,[*]C(=C([*])C)CCCCC,180.0,,
9850,[*]CCCCNC(=O)CCC=CCCC(=O)N[*],,,5.5356
9011,[*]c1sc(cc1CCCCCCCC)c1sc(cc1CCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[*],,207.0,
6409,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)OCCN(CCOC(=O)[*])c1ccccc1)(C)C,70.0,,
8977,[*]c1sc(cc1)[SiH]([*])C,,47.0,
1394,[*]NC(=O)CCCCCCCCCC(=O)NCc1ccc(cc1)C[*],108.8,262.6666667,
4839,[*]Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)[*])(C(F)(F)F)C(F)(F)F,240.0,,
6129,[*]c1cnc(s1)N1C(=O)c2c(C1=O)cc(cc2)C(c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)[*])cc1)(C(F)(F)F)C(F)(F)F,268.2,,
202,[*]C(C[*])OC(=O)c1ccccc1,70.29,,
1637,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(C(C(c2cc(ccc2)[*])(F)F)(F)F)(F)F)cc1,183.0,,
8930,[*]c1oc(cc1)C(=O)NCCCCCCCCCCNC(=O)[*],,130.0,
10544,[*]ON(C(F)(F)F)C(F)(Cl)C([*])(F)F,,,6.7405
8456,[*]Oc1ccc(cc1)C(=Cc1ccc(cc1)OCCCC[*])C,,182.0,
8204,[*]OC(COC(=O)CCCCCCCC(=O)[*])C,,-42.0,
6315,[*]c1cc2c(C(=O)N(C2=O)C2C(=O)N(C(=O)C2)c2ccc(cc2)Cc2ccc(cc2)NC(=O)[*])cc1,123.0,,
8673,[*]S(=O)(=O)c1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)[*],,192.0,
6979,[*]C(C[*])(C(=O)OCC(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,,198.85,
382,[*]C(C[*])(C(=O)OCCBr)C,52.0,,
6079,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)c2cc(c(c(c2)C)[*])C)C)cc1)(C)C,280.0,,
10229,[*]OC(=O)CCCCCCCCCCCC([*])=O,,,6.2745
3180,[*]Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)c1ccc(cc1)[*])(C)C)(C(F)(F)F)C(F)(F)F,179.0,,
8483,[*]Oc1ccc(cc1)C(=O)OC(=O)c1c(cccc1)C(=O)OC(=O)c1ccc(cc1)OCC[*],,90.0,
8578,[*]Oc1ccc(cc1)OC(=O)CCC(=O)[*],,300.0,
11248,[*]c1ccc(C)c(N2CC(=O)N([*])CC2=O)c1,,,5.1153
6245,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)c2nc(cc(c2)c2ccccc2)c2cc(ccc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,260.0,,
2581,[*]C(C[*])(C(=O)OCCCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C1OCC2(CO1)CC1C=CC2C1)C,103.2,,
6020,[*]c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(F)(F)F)Oc2c(cc(cc2C)c2cc(c(c(c2)C)Oc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])C)C)cc1,265.4,,
5867,[*]c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])C)C)cc1,385.0,,
9238,[*]CC([*])(C#N)C(=O)OCCCCCCC,,,6.3455
9435,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,,,5.0994
1790,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(CCCCC([*])(C)C)(C)C)cc1,168.25,,
6422,[*]Oc1ccc(cc1)C1(CC(CC(C1)C)(C)C)c1ccc(cc1)OC(=O)[*],234.25,,
9606,[*]CCCCCCOC(=O)C1CCC(C(=O)O[*])CC1,,,6.5806
3650,[*]C1COC2C1OCC2OC(=O)C(NC(=O)CCCCCCC(=O)NC(C(=O)O[*])C)C,57.0,,
2734,[*]C1C2C(C(C(C1[*])C2)C(=O)OCCC1C2CCC(C1)C2)C(=O)OCCC1C2CCC(C1)C2,260.0,,
10034,[*]OC1CCC(NC([*])=O)CC1,,,6.28
5901,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2c(cccc2)c2c(cccc2)Oc2ccc(cc2)NC(=O)[*])cc1,229.0,317.0,
2288,[*]C(=C([*])c1ccccc1)c1ccc(cc1)[Si](C)(C)C,200.0,,
12039,[*]CC(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],,,2.7917
9349,[*]CCCCC(=O)NCCCCCCNC(=O)CCCCO[*],,,5.8826
7693,[*]OC(=O)C(C[*])(CCl)CCl,,298.5,
2719,[*]C(C[*])(C(=O)OCCCCCCN1CCN(CC1)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C,60.0,118.0,
5943,[*]c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Oc2cc(c(cc2)c2c(cc(cc2)OC(=O)[*])C)C)C)C)cc1,177.0,,
936,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(cc1Oc1cc3c(C(=O)N(C3=O)c3ccc(cc3)Oc3ccc(cc3)c3ccc(cc3)Oc3ccc(cc3)[*])cc1)cccc2,222.5,,
6168,[*]N1C(=O)C(CC1=O)Nc1cc(ccc1)NC1C(=O)N(C(=O)C1)c1ccc(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)Oc1ccc(cc1)[*])C)c1cnccc1)C,217.0,,
570,[*]C1(C(C(C(C1(F)F)(F)F)(C([*])(F)F)F)(F)F)F,117.0,,
7789,[*]OC(=O)CCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC[*],,86.5,
10247,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,,,4.4035
9598,[*]Oc1ccc(Cc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,,,3.7336
4832,[*]Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)[*],277.0,,
2133,[*]C(C[*])c1ccc(cc1)C(=O)OCCN(CC)CC,74.0,,
6139,[*]N1C(=O)c2c(C1=O)cc(cc2)NC(=O)Nc1nc(ccc1)NC(=O)Nc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(c3c(cc2)cccc3)c2c3c(ccc2Oc2ccc(cc2)[*])cccc3)cc1,283.0,,
3195,[*]c1cc2c(oc(n2)c2nc(ccc2)c2oc3c(n2)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,329.0,,
9980,[*]NC(COC(C)=O)C([*])=O,,,5.9781
8856,[*]c1ccc(cc1)/C=C/c1c(cc(c(c1)CCCCCCCCCCCC)/C=C/[*])CCCCCCCCCCCC,,197.0,
6296,[*]c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)c2oc3c(n2)cccc3)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)[*])cc1,367.0,,
5982,[*]C1C(=O)N(C(=O)C1[*])c1cc(c(c(c1)Br)O[Si](CC)(CC)CC)Br,160.0,,
1156,[*]OC(=O)C(C[*])(CC)CC,60.0,244.175,
10031,[*]NNC(=S)c1ccc(C([*])=S)cc1,,,3.4154
3725,[*]c1sc(nn1)c1ccc(cc1)OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc1ccc(cc1)[*],69.0,129.0,
6942,[*]C#CC(=C([*])CCCCOC(=O)NCCCCCCCC)CCCCOC(=O)NCCCCCCCC,,186.85,
7848,[*]OC(=O)CCCCSCCCCC(=O)OCCCC[*],,37.5,
5548,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)NCCN(CCNC(=O)[*])c2ccc(cc2)C=Cc2ccc(cc2)[N+](=O)[O-])cc1,178.0,,
7598,[*]NNC(=O)c1cc(ccc1)C(=O)NNC(=O)C(CCCCCCCCC(C(=O)[*])Oc1cc(ccc1)C=O)Oc1cc(ccc1)C=O,,205.0,
4180,[*]c1sc(cc1CCCCCCOC(=O)COC)[*],37.0,,
1751,[*]N1C(=O)c2c(C1=O)c(ccc2)Oc1cc(ccc1)Oc1c2c(C(=O)N(C2=O)c2cc(ccc2)[*])ccc1,241.0,,
1234,[*]OC(=O)c1c(ccc(c1)C(=O)OCC(C(C(C[*])(F)F)(F)F)(F)F)OCCCCC,9.0,,
11572,[*]c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6sc7c(=O)n([*])c(=O)c7sc6c5=O)cc4)cc3)cc2)cc1,,,1.2847
11163,[*]C(=O)OC1CC([*])N(C(=O)OCc2ccccc2)C1,,,5.588
6642,[*]c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)N[*])CC(CCCC)CC,213.0,,
386,[*]C(C[*])(C(=O)Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C,110.0,,
1624,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(C(C(C(C(c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(C(C(C([*])(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)cc1,144.0,,
6709,[*]O[Si]([*])(CCCCCCn1c2ccccc2c2ccccc12)C,-5.0,,
1613,[*]c1[nH]c(nc1c1ccc(cc1)NC(=O)Nc1ccc(cc1)NC(=O)Nc1ccc(cc1)[*])c1ccc(cc1)[N+](=O)[O-],292.0,,
9994,[*]NC(CCC(=O)OCCC)C([*])=O,,,5.8843
423,[*]C(C[*])C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C,103.43,,
5123,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C2(c3c(C(=O)N2)cccc3)c2ccc(cc2)Oc2ccc(cc2)NC(=O)[*])cc1,283.0,,
9010,[*]c1sc(cc1CCCCCCCC)c1sc(cc1CCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[*],,193.0,
2130,[*]C1C(C2CC(C1C2)[*])CCCCCC,237.33,,
1109,[*]OC(=O)CCCCC(=O)OCCCCC[*],-70.33,37.7,
3111,[*]c1nc(ccc1)Oc1ccc(cc1)Oc1ccc(cc1)S(=O)c1ccc(cc1)Oc1ccc(cc1)O[*],138.0,,
2733,[*]C1C2C(C(C(C1[*])C2)C(=O)OCC1C2CCC(C1)C2)C(=O)OCC1C2CCC(C1)C2,320.0,,
1836,[*]OC(=O)c1ccc(cc1)CCCCCCc1ccc(cc1)C(=O)[*],20.0,151.0,
7681,[*]OC(=O)C(=O)OCCCCCCCCCC[*],,77.25,
2282,[*]C(=C[*])c1c(cc(cc1C)C(C)(C)C)C,200.0,,
804,[*]Oc1cc(ccc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)[*],153.33,225.0,
834,[*]Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)c1cc(cc(c1)OCCCCC)C(=O)[*],126.0,278.0,
6663,[*]N(CC(C[*])O)c1ccc(cc1)N=Nc1c(cc(cc1)[N+](=O)[O-])C,156.0,,
9372,[*]CCOCCOC(=O)NCCCCCCNC(=O)O[*],,,6.0376
8577,[*]Oc1ccc(cc1)OC(=O)C1C(C1)C(=O)[*],,233.3333333,
7840,[*]OC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCCCC[*],,86.0,
522,[*]C(C[*])(C(=O)NC(=O)OCCOc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)OCCO)Br)Br)C,110.0,,
6937,[*]C#CC(=C([*])CCCCOC(=O)NCCC)CCCCOC(=O)NCCC,,230.85,
6644,[*]Nc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[*])(C)C)(C)C,177.0,,
9626,[*]CCCCCCCCCCCCOC(=O)CCCCC(=O)O[*],,,6.8209
8941,[*]c1oc(nn1)C1CC(CCC1)[*],,290.0,
752,[*]OC(=O)NCCCCCCNC(=O)OCCOCCOCCOCC[*],-18.5,83.0,
1791,[*]N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c3c(ccc2)c(ccc3)Oc2ccc(cc2)[*])cc1,305.0,,
7190,[*]N(CC[*])C(=O)CCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,236.0,
6588,[*]Nc1c(cc(cc1)[*])OCCCCCCCCCCOc1ccc(cc1)C1CCC(CC1)CCCCC,54.0,,
289,[*]C(C[*])OC(=O)CCCC(=O)c1ccc(cc1)C,40.0,,
1677,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)NC(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,308.0,,
10678,[*]C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc([*])cc54)c3)cc1)OC2=O,,,2.5722
3252,[*]Oc1ccc(cc1)N=C(c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=Nc1ccc(cc1)[*])C)(C)C)C,141.0,,
4548,[*]OC(=O)c1ccc(cc1)C(=O)OCCOC(=O)CCCCCCCCCCC(=O)OCC[*],-8.0,68.0,
9118,[*]CC([*])c1cc(Br)ccc1OC(C)C,,,4.6199
8450,[*]Oc1ccc(cc1)C(=Cc1ccc(cc1)OC(=O)CCCCCCCCCC(=O)[*])C,,434.0,
12053,[*]CCC(C=C1)=CC=C1O[*],,,4.9179
6194,[*]N1C(=O)c2c(C1=O)cc(cc2)S(=O)(=O)c1cc2c(C(=O)N(C2=O)C2CCC(CC2)[*])cc1,363.0,,
10363,[*]CC([*])OC(=O)OCC(Cl)(Cl)Cl,,,6.5923
4859,[*]Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)[*])OC)OC,218.2,,
11306,[*]CCCCCCCNC(=O)C(OC)C(OC)C(=O)N[*],,,5.7148
11362,[*]Nc1ccc(NC(=O)c2ccc(C(=O)c3ccc(C([*])=O)c(C(=O)O)c3)cc2C(=O)O)cc1,,,3.0554
1278,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)OCCCCOC(=O)[*])cc1,130.0,310.0,
4141,[*]SSC(C[*])c1ccccc1,4.8,,
7257,[*]N1C(CN(C(C1)C)C(=O)Oc1ccc(cc1)OC(=O)[*])C,,350.0,
7204,[*]N(CC[*])C(=O)CCCCCO,,300.0,
10336,[*]C1CC2CC1C([*])C2CCCC,,,6.1498
5202,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)NC(=O)[*])cc1,297.5,,
2115,[*]C(C[*])C1C(CCCC1)C,186.0,,
11350,[*]CCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],,,5.9522
11584,[*]C=CC1CC([*])C2C(=O)N(CCC)C(=O)C12,,,5.2391
5944,[*]c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Oc2c(ccc(c2)OC(=O)[*])C23CC4CC(CC(C2)C4)C3)C)C)cc1,225.0,,
6521,[*]c1nc2c([nH]1)ccc(c2)[*],398.0,450.0,
10905,[*]c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c([*])s3)cc2)cc1,,,3.0684
1275,[*]Oc1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)[*],210.0,,
12025,[*]CC(S1)=CC=C1OC(=S)[*],,,3.7579
8434,[*]Oc1cc(ccc1)OC(=O)c1c(cccc1)C=Cc1ccc(cc1)C=Cc1c(cccc1)C(=O)[*],,300.0,
7560,[*]NC(CCCCNC(=O)CCCCC(=O)[*])C(=O)O,,92.75,
10716,[*]C=Cc1sc([*])c2c1OC(CCCCCC)CO2,,,1.0146
6632,[*]N(CC[*])C(=O)c1c(cc(c(c1)F)F)F,105.0,,
1644,[*]N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)[*])cc1,281.03,450.0,
3966,[*]Oc1ccc(cc1)C(c1ccc(cc1)OCC(CN(CC(C[*])O)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])O)(C)C,59.0,,
2153,[*]C(C[*])c1ccc(cc1)[Si](O[Si](C)(C)C)(C)C,35.5,,
11526,[*]c1cccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)c1,,,2.5671
126,[*]C(C[*])c1ccc(cc1)C(=O)CCCCCCC,50.0,,
1095,[*]OC(=O)c1ccc(cc1)C(=O)OCCCCC[*],20.39,134.0,
11090,[*]Oc1ccc2cc(C([*])=O)ccc2c1-c1ccccc1,,,3.7414
1276,[*]Oc1ccc(cc1)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)/C=C/C(=O)[*],243.0,,
2590,[*]C(C[*])C(=O)Oc1cc(cc(c1)C)C,54.0,,
5233,[*]N1C(=O)c2c(C1=O)c(c(c(c2c1ccccc1)c1ccccc1)c1ccc(cc1)c1c(c2c(C(=O)N(C2=O)c2ccc(cc2)[*])c(c1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,418.5,,
8787,[*][Si](CCC[*])(c1ccccc1)c1ccccc1,,55.0,
9183,[*]CC([*])C(=O)OCCCCCCCCCCCCCC,,,6.5079
11766,[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,,,1.6985
12110,[*]CNC(C=C1)=CC=C1C(=O)[*],,,3.6383
10026,[*]Nc1ccc(-c2ccc(NC(=O)c3cc(C([*])=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,,,3.1781
7634,[*]Nc1cc(ccc1)NC(=O)CCC(=O)[*],,232.0,
8517,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)[*])(CCCCCCC)C,,180.0,
9895,[*]CCCCCCCCCCCNC(=O)CCCCC(=O)N[*],,,6.1376
10357,[*]C=CC(CN)C([*])C(=O)O,,,5.3681
704,[*]OC(C[*])CCCCCCCCCC,-41.0,102.5,
7905,[*]OC(=O)NCCC(CCCNC(=O)OCC[*])OC,,170.0,
4798,[*]c1c2c(c(=O)n(n1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)[*])cccc2,422.0,,
10391,[*]C=CC(C)(C)CC(C#N)C[*],,,5.6628
11176,[*]CC#CCOC(=O)CCCCCCCCCCC(=O)O[*],,,6.5433
1227,[*]Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OC(=O)CCCCCCCCC(=O)[*])C)(C)C)C,45.0,,
10136,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,2.3733
10295,[*]c1ccc(-n2ccc(-c3ccc(-c4ccn([*])n4)cc3)n2)cc1,,,3.3335
4838,[*]Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)[*],220.0,,
1759,[*]N1C(=O)c2c(C1=O)c(ccc2)Oc1ccc(cc1)Oc1ccc(cc1)Oc1c2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)[*])ccc1,239.0,,
8189,[*]OC(CCOC(=O)COCC(=O)[*])C,,5.5,
4674,[*]NC(=O)c1ccc(cc1)C(=O)NCC(CC(CC[*])CC)C,139.0,200.0,
2371,[*]C(C[*])(CC(=O)OC1CCCCCCC1)C(=O)OC1CCCCCCC1,124.0,,
7788,[*]OC(=O)CCCCCCC(=O)OCCCCCCCCCCCCCC[*],,82.0,
3829,[*]Oc1ccc(cc1)C(=O)Nc1cc(cc(c1)c1nc2c([nH]1)cccc2)NC(=O)c1ccc(cc1)OCCOCCOCC[*],165.0,,
179,[*]C(C[*])n1nc2c(c1)cccc2,41.5,,
8508,[*]Oc1ccc(cc1)C(=O)OCCOC(=O)c1ccc(cc1)OCC[*],,249.6333333,
3739,[*]Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC[*])CCCCCBr,7.0,,
4065,[*]Oc1ccc(cc1)C(=O)c1cc(ccc1)[*],145.0,,
11071,[*]CCCCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O[*],,,5.2747
6075,[*]N1C(=O)c2c(C1=O)c(ccc2)Oc1c(c(cc(c1)C(C)(C)C)C(C)(C)C)Oc1c2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)[*])ccc1,238.0,,
6411,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)OCCN(CCOC(=O)[*])c1ccc2[nH]c3c(c2c1)cccc3)(C)C,90.0,,
6107,[*]N1C(=O)C2C3C4C(C(C2C1=O)C=C3)C(=O)N(C4=O)CCCC[*],211.0,350.0,
11493,[*]c1ccc(Cc2ccccc2-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1,,,2.9239
9054,[*]n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCC(=O)Oc1c(cc(cc1)OC(=O)CCCCC[*])Cl,,225.0,
982,[*]Oc1c(cc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)[*])c1ccccc1,219.0,,
5766,[*]N1C(=O)c2c(C1=O)cc(cc2)C(c1cc2c(C(=O)N(C2=O)CC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)C[*])cc1)(C(F)(F)F)C(F)(F)F,242.0,,
7199,[*]N(CC[*])C(=O)CCCCCCCCCCCC,,145.0,
6600,[*]c1ccc2n(c3c(c2c1)cc(cc3)c1cc2C(c3c(c2cc1)ccc(c3)[*])(CCCCCC)CCCCCC)c1ccc(cc1)OC,174.0,,
11085,[*]OC(CCc1ccccc1)CC([*])=O,,,5.4818
7720,[*]OC(=O)CC(CCC(=O)OCCCCCC[*])C,,-44.5,
8908,[*]c1nc(sc1)c1nc(cs1)c1ccc(cc1)CCCCCCc1ccc(cc1)[*],,305.1666667,
3597,[*]Oc1c2c(c(cc1)c1c3c(c(cc1)Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)[*])cccc3)cccc2,214.0,,
1266,[*]Oc1c(cc(cc1)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[*])c1ccccc1,132.0,323.0,
9206,[*]CC([*])(Cl)C(=O)OC,,,5.8077
8107,[*]OC(=O)c1ccc(cc1)C[*],,180.0,
6084,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cc(cc1C)Cc1cc(c(c(c1)C)Oc1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)[*])C)C)cc1)C)C,264.0,,
583,[*]OC(C[*])CBr,-14.0,112.0,
1676,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)NC(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,285.67,,
6816,[*]c1c(ccc(c1)[*])c1oc2c(n1)cccc2,229.0,,
9659,[*]OC(CC([*])=O)C(Cl)(Cl)Cl,,,5.7388
11112,[*]CCCCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],,,6.0336
7774,[*]OC(=O)CCCCCC(=O)OCCCC[*],,39.5,
2803,[*]Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)OCC(C[*])O)C)(C)C)C,130.0,,
4403,[*]c1nc(ccc1)C=Cc1c2c(ccc1OC(=O)c1ccc(cc1)C(=O)Oc1c(c3c(cc1)cccc3)C=C[*])cccc2,145.0,230.0,
7275,[*]N1CCN(CC1)C(=O)CCN1C(CN(CC1)CCC(=O)[*])C,,218.0,
